"","Game_ID","Visiting_Team","Inning","Batting_Team","Outs","Balls","Strikes","Vistor_Score","Home_Score","Batter","Batter_Hand","Pitcher","Pitcher_Hand","First_Runner","Second_Runner","Third_Runner","Event_Text","Leadoff_Flag","PinchHit_Flag","Defensive_Position","Lineup_Position","Event_Type","Batter_Event_Flag","AB_Flag","Hit_Value","SH_Flag","SF_Flag","Outs_On_Play","RBIs_On_Play","Wild_Pitch_Flag","Passed_Ball_Flag","Num_Errors","Batter_Dest","Runner_On_1st_Dest","Runner_On_2nd_Dest","Runner_On_3rd_Dest","First","Second","Third","Runs_Scored","Result_Outs","State","Next_State","Home_Team"
"76195","HOU201709150","SEA",2,1,1,3,2,0,3,"sprig001","R","paxtj001","L","","","","D7/L+",FALSE,FALSE,8,1,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,1,"1000","1010","HOU"
"76196","HOU201709150","SEA",2,1,1,2,0,0,3,"brega001","R","gartr001","R","","sprig001","","2/P2F",FALSE,FALSE,5,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,2,"1010","2010","HOU"
"76197","HOU201709150","SEA",2,1,2,0,0,0,3,"altuj001","R","gartr001","R","","sprig001","","9/F",FALSE,FALSE,10,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","HOU"
"76201","HOU201709150","SEA",3,1,0,3,1,0,3,"corrc001","R","gally001","R","","","","S4/G",TRUE,FALSE,6,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","HOU"
"76202","HOU201709150","SEA",3,1,0,0,2,0,3,"gonzm002","L","gally001","R","corrc001","","","PO1(23)",FALSE,FALSE,4,5,8,FALSE,FALSE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,1,"0100","1000","HOU"
"76203","HOU201709150","SEA",3,1,1,0,2,0,3,"gonzm002","L","gally001","R","","","","63/G",FALSE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76204","HOU201709150","SEA",3,1,2,2,2,0,3,"gatte001","R","gally001","R","","","","D7/G",FALSE,FALSE,2,6,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,2,"2000","2010","HOU"
"76205","HOU201709150","SEA",3,1,2,1,0,0,3,"reddj001","L","gally001","R","","gatte001","","S9/L.2-H;B-2(TH)",FALSE,FALSE,9,7,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,2,0,4,0,0,1,0,1,2,"2010","2010","HOU"
"76206","HOU201709150","SEA",3,1,2,0,0,0,4,"whitt002","R","gally001","R","","reddj001","","4/P",FALSE,FALSE,3,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","HOU"
"76212","HOU201709150","SEA",4,1,0,1,2,0,4,"maybc001","R","gally001","R","","","","63/G",TRUE,FALSE,7,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76213","HOU201709150","SEA",4,1,1,1,0,0,4,"sprig001","R","gally001","R","","","","163/G",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76214","HOU201709150","SEA",4,1,2,1,2,0,4,"brega001","R","gally001","R","","","","K",FALSE,FALSE,5,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76220","HOU201709150","SEA",5,1,0,2,2,1,4,"altuj001","R","gally001","R","","","","8/F",TRUE,FALSE,10,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76221","HOU201709150","SEA",5,1,1,0,1,1,4,"corrc001","R","gally001","R","","","","63/G",FALSE,FALSE,6,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76222","HOU201709150","SEA",5,1,2,0,0,1,4,"gonzm002","L","gally001","R","","","","1/BP",FALSE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76226","HOU201709150","SEA",6,1,0,3,0,1,4,"gatte001","R","gally001","R","","","","W",TRUE,FALSE,2,6,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","HOU"
"76227","HOU201709150","SEA",6,1,0,1,2,1,4,"reddj001","L","gally001","R","gatte001","","","9/F",FALSE,FALSE,9,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","HOU"
"76228","HOU201709150","SEA",6,1,1,2,2,1,4,"whitt002","R","gally001","R","gatte001","","","43/G.1-2",FALSE,FALSE,3,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,2,0,0,1,0,0,0,2,"1100","2010","HOU"
"76229","HOU201709150","SEA",6,1,2,3,1,1,4,"maybc001","R","gally001","R","","gatte001","","S8/G.2-H",FALSE,FALSE,7,9,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,0,4,0,0,1,0,1,2,"2010","2100","HOU"
"76230","HOU201709150","SEA",6,1,2,3,0,1,5,"sprig001","R","gally001","R","maybc001","","","SB2",FALSE,FALSE,8,1,4,FALSE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,2,0,0,1,0,0,0,2,"2100","2010","HOU"
"76231","HOU201709150","SEA",6,1,2,3,1,1,5,"sprig001","R","gally001","R","","maybc001","","W",FALSE,FALSE,8,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","HOU"
"76232","HOU201709150","SEA",6,1,2,1,2,1,5,"brega001","R","altad001","R","sprig001","maybc001","","K",FALSE,FALSE,5,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,3,"2110","3000","HOU"
"76239","HOU201709150","SEA",7,1,0,0,2,2,5,"altuj001","R","altad001","R","","","","K",TRUE,FALSE,10,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76240","HOU201709150","SEA",7,1,1,0,1,2,5,"corrc001","R","altad001","R","","","","8/F",FALSE,FALSE,6,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76241","HOU201709150","SEA",7,1,2,2,2,2,5,"gonzm002","L","altad001","R","","","","K",FALSE,FALSE,4,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76245","HOU201709150","SEA",8,1,0,2,1,2,5,"gatte001","R","lawrc001","R","","","","53/G",TRUE,FALSE,2,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76246","HOU201709150","SEA",8,1,1,3,1,2,5,"reddj001","L","lawrc001","R","","","","W",FALSE,FALSE,9,7,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","HOU"
"76247","HOU201709150","SEA",8,1,1,1,1,2,5,"whitt002","R","lawrc001","R","reddj001","","","S8/G.1-3",FALSE,FALSE,3,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,3,0,0,1,0,0,0,1,"1100","1101","HOU"
"76248","HOU201709150","SEA",8,1,1,0,2,2,5,"maybc001","R","lawrc001","R","whitt002","","reddj001","K",FALSE,FALSE,7,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,2,"1101","2101","HOU"
"76249","HOU201709150","SEA",8,1,2,3,1,2,5,"sprig001","R","lawrc001","R","whitt002","","reddj001","W.1-2",FALSE,FALSE,8,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,3,1,0,1,0,2,"2101","2111","HOU"
"76250","HOU201709150","SEA",8,1,2,1,2,2,5,"brega001","R","lawrc001","R","sprig001","whitt002","reddj001","K",FALSE,FALSE,5,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,3,1,1,1,0,3,"2111","3000","HOU"
"76258","HOU201709160","SEA",1,1,0,0,2,0,0,"sprig001","R","ramie004","R","","","","K",TRUE,FALSE,8,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76259","HOU201709160","SEA",1,1,1,3,1,0,0,"reddj001","L","ramie004","R","","","","W",FALSE,FALSE,9,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","HOU"
"76260","HOU201709160","SEA",1,1,1,1,2,0,0,"altuj001","R","ramie004","R","reddj001","","","K",FALSE,FALSE,4,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","HOU"
"76261","HOU201709160","SEA",1,1,2,3,2,0,0,"corrc001","R","ramie004","R","reddj001","","","53/G",FALSE,FALSE,6,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","HOU"
"76265","HOU201709160","SEA",2,1,0,1,1,0,0,"beltc001","L","ramie004","R","","","","S34/G",TRUE,FALSE,10,5,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","HOU"
"76266","HOU201709160","SEA",2,1,0,3,1,0,0,"brega001","R","ramie004","R","beltc001","","","W.1-2",FALSE,FALSE,5,6,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","HOU"
"76267","HOU201709160","SEA",2,1,0,1,2,0,0,"mccab002","L","ramie004","R","brega001","beltc001","","K",FALSE,FALSE,2,7,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,1,"0110","1110","HOU"
"76268","HOU201709160","SEA",2,1,1,0,1,0,0,"gurry001","R","ramie004","R","brega001","beltc001","","8/F",FALSE,FALSE,3,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,2,"1110","2110","HOU"
"76269","HOU201709160","SEA",2,1,2,0,0,0,0,"fishd001","L","ramie004","R","brega001","beltc001","","D7/L.2-H;1-3",FALSE,FALSE,7,9,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,3,4,0,1,1,0,1,2,"2110","2011","HOU"
"76270","HOU201709160","SEA",2,1,2,1,0,0,1,"sprig001","R","ramie004","R","","fishd001","brega001","S8/L.3-H;2-H",FALSE,FALSE,8,1,20,TRUE,TRUE,1,FALSE,FALSE,0,2,FALSE,FALSE,0,1,0,4,4,0,1,1,2,2,"2011","2100","HOU"
"76271","HOU201709160","SEA",2,1,2,2,2,0,3,"reddj001","L","ramie004","R","sprig001","","","D8/L+.1-H",FALSE,FALSE,9,2,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,4,0,0,1,0,0,1,2,"2100","2010","HOU"
"76272","HOU201709160","SEA",2,1,2,3,1,0,4,"altuj001","R","ramie004","R","","reddj001","","W",FALSE,FALSE,4,3,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","HOU"
"76273","HOU201709160","SEA",2,1,2,2,2,0,4,"corrc001","R","ramie004","R","altuj001","reddj001","","K",FALSE,FALSE,6,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,3,"2110","3000","HOU"
"76279","HOU201709160","SEA",3,1,0,1,0,0,4,"beltc001","L","ramie004","R","","","","43/G",TRUE,FALSE,10,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76280","HOU201709160","SEA",3,1,1,2,2,0,4,"brega001","R","ramie004","R","","","","7/F",FALSE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76281","HOU201709160","SEA",3,1,2,3,2,0,4,"mccab002","L","ramie004","R","","","","9/L",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76285","HOU201709160","SEA",4,1,0,2,2,0,4,"gurry001","R","ramie004","R","","","","K",TRUE,FALSE,3,8,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76286","HOU201709160","SEA",4,1,1,2,0,0,4,"fishd001","L","ramie004","R","","","","8/F",FALSE,FALSE,7,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76287","HOU201709160","SEA",4,1,2,2,2,0,4,"sprig001","R","ramie004","R","","","","D9/L",FALSE,FALSE,8,1,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,2,"2000","2010","HOU"
"76288","HOU201709160","SEA",4,1,2,3,1,0,4,"reddj001","L","ramie004","R","","sprig001","","9/F",FALSE,FALSE,9,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","HOU"
"76294","HOU201709160","SEA",5,1,0,2,0,0,4,"altuj001","R","ramie004","R","","","","S7/L+",TRUE,FALSE,4,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","HOU"
"76295","HOU201709160","SEA",5,1,0,1,1,0,4,"corrc001","R","ramie004","R","altuj001","","","S8/G.1-2",FALSE,FALSE,6,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","HOU"
"76296","HOU201709160","SEA",5,1,0,0,1,0,4,"beltc001","L","ramie004","R","corrc001","altuj001","","S8/L+.2-H;1-3",FALSE,FALSE,10,5,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,3,4,0,1,1,0,1,0,"0110","0101","HOU"
"76297","HOU201709160","SEA",5,1,0,1,2,0,5,"brega001","R","simms001","R","beltc001","","corrc001","64(1)3/GDP.3-H(NR)",FALSE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,4,1,0,1,1,2,"0101","2000","HOU"
"76298","HOU201709160","SEA",5,1,2,1,2,0,6,"mccab002","L","simms001","R","","","","9/F",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76304","HOU201709160","SEA",6,1,0,0,0,1,6,"gurry001","R","miraa002","L","","","","8/L+",TRUE,FALSE,3,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76305","HOU201709160","SEA",6,1,1,3,2,1,6,"fishd001","L","miraa002","L","","","","53/G",FALSE,FALSE,7,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76306","HOU201709160","SEA",6,1,2,3,2,1,6,"sprig001","R","miraa002","L","","","","E6/TH/G+",FALSE,FALSE,8,1,18,TRUE,TRUE,0,FALSE,FALSE,0,0,FALSE,FALSE,1,1,0,0,0,0,0,0,0,2,"2000","2100","HOU"
"76307","HOU201709160","SEA",6,1,2,0,2,1,6,"reddj001","L","miraa002","L","sprig001","","","K",FALSE,FALSE,9,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","HOU"
"76311","HOU201709160","SEA",7,1,0,3,1,1,6,"altuj001","R","vincn001","R","","","","S7/L",TRUE,FALSE,4,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","HOU"
"76312","HOU201709160","SEA",7,1,0,0,2,1,6,"corrc001","R","vincn001","R","altuj001","","","8/F",FALSE,FALSE,6,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","HOU"
"76313","HOU201709160","SEA",7,1,1,2,0,1,6,"beltc001","L","vincn001","R","altuj001","","","D8/L.1-H",FALSE,FALSE,10,5,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,4,0,0,1,0,0,1,1,"1100","1010","HOU"
"76314","HOU201709160","SEA",7,1,1,0,0,1,7,"brega001","R","vincn001","R","","kempt001","","7/F",FALSE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,2,"1010","2010","HOU"
"76315","HOU201709160","SEA",7,1,2,1,1,1,7,"mccab002","L","vincn001","R","","kempt001","","9/F9LF",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","HOU"
"76325","HOU201709160","SEA",8,1,0,3,2,5,7,"gurry001","R","gartr001","R","","","","6/P",TRUE,FALSE,3,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76326","HOU201709160","SEA",8,1,1,0,0,5,7,"fishd001","L","gartr001","R","","","","D9/G+",FALSE,FALSE,7,9,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,1,"1000","1010","HOU"
"76327","HOU201709160","SEA",8,1,1,0,1,5,7,"sprig001","R","gartr001","R","","fishd001","","9/L+.2-3",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,3,0,0,1,0,0,2,"1010","2001","HOU"
"76328","HOU201709160","SEA",8,1,2,1,1,5,7,"reddj001","L","gartr001","R","","","fishd001","S7/G.3-H",FALSE,FALSE,9,2,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,0,0,4,0,0,1,1,2,"2001","2100","HOU"
"76329","HOU201709160","SEA",8,1,2,1,2,5,8,"altuj001","R","gartr001","R","reddj001","","","13/G",FALSE,FALSE,4,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","HOU"
"76337","HOU201709170","SEA",1,1,0,0,0,0,0,"sprig001","R","moora002","R","","","","8/F+",TRUE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76338","HOU201709170","SEA",1,1,1,2,2,0,0,"reddj001","L","moora002","R","","","","S8/L",FALSE,FALSE,9,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","HOU"
"76339","HOU201709170","SEA",1,1,1,3,2,0,0,"corrc001","R","moora002","R","reddj001","","","6/P",FALSE,FALSE,6,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","HOU"
"76340","HOU201709170","SEA",1,1,2,2,1,0,0,"gonzm002","L","moora002","R","reddj001","","","7/L",FALSE,FALSE,4,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","HOU"
"76344","HOU201709170","SEA",2,1,0,1,2,0,0,"beltc001","L","moora002","R","","","","2/P2F",TRUE,FALSE,10,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76345","HOU201709170","SEA",2,1,1,0,2,0,0,"brega001","R","moora002","R","","","","S9/L",FALSE,FALSE,5,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","HOU"
"76346","HOU201709170","SEA",2,1,1,0,1,0,0,"mccab002","L","moora002","R","brega001","","","S9/G.1-2",FALSE,FALSE,2,7,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,1,"1100","1110","HOU"
"76347","HOU201709170","SEA",2,1,1,3,2,0,0,"gurry001","R","moora002","R","mccab002","brega001","","K",FALSE,FALSE,3,8,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,2,"1110","2110","HOU"
"76348","HOU201709170","SEA",2,1,2,1,0,0,0,"fishd001","L","moora002","R","mccab002","brega001","","3/G",FALSE,FALSE,7,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,3,"2110","3000","HOU"
"76353","HOU201709170","SEA",3,1,0,0,2,1,0,"sprig001","R","moora002","R","","","","9/F",TRUE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76354","HOU201709170","SEA",3,1,1,2,2,1,0,"reddj001","L","moora002","R","","","","7/L",FALSE,FALSE,9,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76355","HOU201709170","SEA",3,1,2,0,1,1,0,"corrc001","R","moora002","R","","","","8/L",FALSE,FALSE,6,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76360","HOU201709170","SEA",4,1,0,1,2,1,0,"gonzm002","L","moora002","R","","","","D7/L",TRUE,FALSE,4,4,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,0,"0000","0010","HOU"
"76361","HOU201709170","SEA",4,1,0,1,0,1,0,"beltc001","L","moora002","R","","gonzm002","","9/F",FALSE,FALSE,10,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,1,"0010","1010","HOU"
"76362","HOU201709170","SEA",4,1,1,0,1,1,0,"brega001","R","moora002","R","","gonzm002","","53/G-",FALSE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,2,"1010","2010","HOU"
"76363","HOU201709170","SEA",4,1,2,3,2,1,0,"mccab002","L","moora002","R","","gonzm002","","6/L",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","HOU"
"76367","HOU201709170","SEA",5,1,0,2,0,1,0,"gurry001","R","moora002","R","","","","S8/G",TRUE,FALSE,3,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","HOU"
"76368","HOU201709170","SEA",5,1,0,0,1,1,0,"fishd001","L","moora002","R","gurry001","","","HR/8/F.1-H",FALSE,FALSE,7,9,23,TRUE,TRUE,4,FALSE,FALSE,0,2,FALSE,FALSE,0,4,4,0,0,1,0,0,2,0,"0100","0000","HOU"
"76369","HOU201709170","SEA",5,1,0,2,1,1,2,"sprig001","R","moora002","R","","","","S8/G",FALSE,FALSE,8,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","HOU"
"76370","HOU201709170","SEA",5,1,0,2,1,1,2,"reddj001","L","moora002","R","sprig001","","","7/F",FALSE,FALSE,9,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","HOU"
"76371","HOU201709170","SEA",5,1,1,1,2,1,2,"corrc001","R","moora002","R","sprig001","","","8/F",FALSE,FALSE,6,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","HOU"
"76372","HOU201709170","SEA",5,1,2,2,1,1,2,"gonzm002","R","pazoj001","L","sprig001","","","HR/78/F.1-H",FALSE,FALSE,4,4,23,TRUE,TRUE,4,FALSE,FALSE,0,2,FALSE,FALSE,0,4,4,0,0,1,0,0,2,2,"2100","2000","HOU"
"76373","HOU201709170","SEA",5,1,2,2,0,1,4,"beltc001","R","pazoj001","L","","","","53/G",FALSE,FALSE,10,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76377","HOU201709170","SEA",6,1,0,1,0,1,4,"brega001","R","altad001","R","","","","13/G+",TRUE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76378","HOU201709170","SEA",6,1,1,0,0,1,4,"mccab002","L","altad001","R","","","","63/G+",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","HOU"
"76379","HOU201709170","SEA",6,1,2,2,2,1,4,"gurry001","R","altad001","R","","","","53/G",FALSE,FALSE,3,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","HOU"
"76383","HOU201709170","SEA",7,1,0,2,2,1,4,"fishd001","L","pagae001","R","","","","K",TRUE,FALSE,7,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","HOU"
"76384","HOU201709170","SEA",7,1,1,1,2,1,4,"sprig001","R","pagae001","R","","","","HR/7/F",FALSE,FALSE,8,1,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,1,"1000","1000","HOU"
